gt_x,gt_y,gt_psi,gt_v,f_x,f_y,f_psi,f_v,e_x,e_y,e_psi,e_v
105.739,93.5625,-1.31536,4.85642,104.857,93.4579,-1.31382,2.92588,0.881731,0.104597,-0.00154731,1.93054
105.861,93.0926,-1.34997,4.87078,105.403,93.0388,-1.34843,2.84779,0.458321,0.0538581,-0.00154345,2.02299
105.968,92.6174,-1.38056,4.8837,105.083,92.5941,-1.37905,2.80343,0.885181,0.0233064,-0.00150938,2.08027
106.06,92.1378,-1.40757,4.89533,105.266,92.6942,-1.4061,2.59076,0.794079,-0.556355,-0.00146965,2.30457
106.14,91.6548,-1.4314,4.9058,105.151,92.1616,-1.42991,2.55567,0.989172,-0.506754,-0.00149073,2.35012
106.208,91.169,-1.45243,4.91522,105.944,91.6631,-1.45098,2.6493,0.264178,-0.494149,-0.00144587,2.26592
106.266,90.6809,-1.47096,4.9237,106.309,91.6468,-1.46953,2.28451,-0.0430177,-0.965861,-0.0014356,2.63919
106.315,90.191,-1.48729,4.93133,106.165,91.194,-1.48597,2.2734,0.149963,-1.00298,-0.00131859,2.65793
106.356,89.6996,-1.50168,4.93819,106.527,90.5709,-1.50044,2.0429,-0.170242,-0.871387,-0.00124383,2.89529
106.39,89.2069,-1.51435,4.94437,106.757,90.0842,-1.51316,1.89108,-0.36697,-0.877241,-0.00118617,3.05329
106.418,88.7133,-1.5255,4.94994,106.768,89.4528,-1.52442,1.92858,-0.349651,-0.739549,-0.0010799,3.02135
106.441,88.2188,-1.53531,4.95494,106.937,89.2676,-1.53418,1.84106,-0.495996,-1.0488,-0.00112793,3.11389
106.458,87.7236,-1.54394,4.95945,106.82,88.7728,-1.5429,1.79336,-0.361782,-1.04925,-0.00104461,3.16609
106.472,87.2278,-1.55154,4.9635,106.262,88.2171,-1.55075,1.93438,0.209736,-0.989265,-0.00078245,3.02912
106.481,86.7316,-1.55821,4.96715,106.532,87.3317,-1.55725,2.30859,-0.050489,-0.600169,-0.000964996,2.65856
106.487,86.2349,-1.56409,4.97044,106.346,87.1951,-1.56315,2.2865,0.141116,-0.960201,-0.000937703,2.68394
106.491,85.7379,-1.56925,4.97339,106.386,86.4309,-1.56813,2.50835,0.104471,-0.69299,-0.00112012,2.46504
106.492,85.2405,-1.57378,4.97605,106.057,86.1537,-1.57276,2.5193,0.434616,-0.913166,-0.00102651,2.45675
106.49,84.7429,-1.57777,4.97845,105.677,85.6042,-1.57696,2.58459,0.813374,-0.861249,-0.000810021,2.39386
106.487,84.2451,-1.58127,4.9806,105.262,85.5166,-1.58057,2.43096,1.22459,-1.27152,-0.000699937,2.54964
106.481,83.7471,-1.58435,4.98254,105.956,84.6578,-1.5837,2.6093,0.525002,-0.910757,-0.000651023,2.37324
106.475,83.2489,-1.58705,4.98429,106.156,84.2597,-1.58645,2.69734,0.318921,-1.01082,-0.000603112,2.28695
106.467,82.7505,-1.58943,4.98586,106.464,83.4153,-1.58876,2.97987,0.0028219,-0.664843,-0.000663678,2.006
106.457,82.252,-1.59151,4.98727,106.875,82.5201,-1.59102,3.09708,-0.417938,-0.26815,-0.000491651,1.8902
106.447,81.7534,-1.59335,4.98855,107.122,82.1689,-1.59289,3.03578,-0.674698,-0.415554,-0.000453721,1.95276
106.436,81.2546,-1.59496,4.98969,107.013,82.2137,-1.59458,2.95257,-0.57703,-0.95905,-0.000372489,2.03712
106.424,80.7558,-1.59637,4.99072,106.358,82.3762,-1.59586,2.89962,0.0653827,-1.62034,-0.000510686,2.0911
106.411,80.2569,-1.59761,4.99165,106.631,81.4183,-1.59709,2.794,-0.220067,-1.16137,-0.000517193,2.19765
106.397,79.7579,-1.5987,4.99249,107.322,80.9148,-1.59873,2.58534,-0.92437,-1.15689,2.69487e-05,2.40715
106.384,79.2589,-1.59966,4.99324,107.203,80.7212,-1.59981,2.49558,-0.81929,-1.46232,0.000155182,2.49766
106.369,78.7598,-1.6005,4.99391,106.797,79.6102,-1.60115,2.65353,-0.427368,-0.850444,0.000646525,2.34038
106.354,78.2606,-1.60124,4.99452,106.459,79.1316,-1.60192,2.72157,-0.104556,-0.870975,0.000679933,2.27295
106.339,77.7614,-1.60189,4.99507,105.932,78.5808,-1.60273,2.78343,0.406939,-0.819446,0.000848037,2.21164
106.324,77.2621,-1.60245,4.99556,106.131,77.7706,-1.6033,2.87149,0.19286,-0.508464,0.000841951,2.12407
106.308,76.7628,-1.60295,4.99601,106.029,76.8728,-1.60382,2.89873,0.278912,-0.109966,0.000863579,2.09728
106.292,76.2634,-1.60339,4.99641,105.921,76.3696,-1.60401,2.9223,0.37045,-0.106165,0.000618316,2.07411
106.275,75.7641,-1.60378,4.99677,105.905,75.8267,-1.60442,2.92113,0.37045,-0.0626019,0.000643412,2.07564
106.259,75.2647,-1.60412,4.99709,105.138,74.9217,-1.60501,3.28978,1.12125,0.342934,0.000891583,1.70731
106.242,74.7652,-1.60441,4.99738,105.117,74.4433,-1.60541,3.35218,1.1257,0.321958,0.000993807,1.6452
106.225,74.2658,-1.60467,4.99764,105.872,74.1397,-1.6058,3.49698,0.353619,0.126093,0.00112156,1.50066
106.209,73.7663,-1.6049,4.99788,106.381,73.4979,-1.60602,3.59521,-0.17229,0.268381,0.00111269,1.40267
106.192,73.2668,-1.6051,4.99809,106.071,73.3114,-1.60631,3.55983,0.120998,-0.0445493,0.00120468,1.43826
106.174,72.7673,-1.60528,4.99828,106.13,72.5879,-1.60654,3.55223,0.0442569,0.179425,0.00126476,1.44605
106.157,72.2678,-1.60543,4.99845,105.64,72.193,-1.60689,3.52658,0.517535,0.0747583,0.00145661,1.47187
106.14,71.7682,-1.60557,4.99861,105.806,71.1216,-1.60688,3.63465,0.333513,0.646612,0.00130738,1.36396
106.122,71.2687,-1.60569,4.99875,106.216,70.5537,-1.60694,3.60352,-0.0935302,0.714994,0.00124729,1.39523
106.105,70.7691,-1.60579,4.99887,105.987,70.2106,-1.607,3.51448,0.118209,0.55853,0.00120444,1.48439
106.088,70.2695,-1.60589,4.99898,105.836,69.9922,-1.60706,3.49262,0.251999,0.277352,0.00117192,1.50637
106.07,69.7699,-1.60597,4.99909,105.837,70.105,-1.60736,3.46611,0.233085,-0.335085,0.00139215,1.53298
106.052,69.2703,-1.60604,4.99918,105.656,69.2083,-1.60745,3.66811,0.39646,0.0620569,0.00140651,1.33107
106.035,68.7707,-1.6061,4.99926,105.338,68.8072,-1.60758,3.832,0.697237,-0.0364992,0.00148232,1.16726
106.017,68.2711,-1.60616,4.99933,105.911,68.4722,-1.60754,3.6571,0.106065,-0.201131,0.00138593,1.34223
105.999,67.7715,-1.6062,4.9994,105.955,68.1935,-1.60755,3.58596,0.044835,-0.42201,0.00134619,1.41345
105.982,67.2718,-1.60625,4.99946,106.138,67.3927,-1.60766,3.61982,-0.155932,-0.120903,0.00141181,1.37964
105.964,66.7722,-1.60628,4.99951,105.848,67.0099,-1.60774,3.66695,0.115772,-0.237651,0.0014618,1.33256
105.946,66.2726,-1.60632,4.99956,106.038,66.5832,-1.60771,3.82475,-0.0911778,-0.310612,0.00139611,1.17481
105.929,65.7729,-1.60634,4.99961,105.874,66.0307,-1.6077,4.01172,0.0548034,-0.25781,0.00135654,0.987883
105.911,65.2733,-1.60637,4.99965,105.786,65.4319,-1.60779,4.2728,0.124924,-0.158635,0.00142359,0.726843
105.893,64.7736,-1.60639,4.99968,105.707,64.545,-1.60798,4.59015,0.186298,0.228646,0.00159202,0.409535
105.875,64.274,-1.60641,4.99971,105.482,64.2979,-1.60813,4.5338,0.393671,-0.0239038,0.00171503,0.465909
105.857,63.7743,-1.60643,4.99974,105.373,64.0709,-1.60819,4.4457,0.48398,-0.296595,0.0017643,0.554044
105.84,63.2747,-1.60644,4.99977,105.096,63.1272,-1.60801,4.67781,0.743172,0.147498,0.0015685,0.321963
105.822,62.775,-1.60646,4.99979,105.561,61.8738,-1.60805,4.97407,0.261118,0.901254,0.00159324,0.0257243
105.804,62.2754,-1.60647,4.99981,105.318,61.9982,-1.6081,4.53436,0.485942,0.27718,0.00163032,0.465452
105.786,61.7757,-1.60648,4.99983,105.416,61.695,-1.60802,4.27194,0.370221,0.0807453,0.00154406,0.727887
105.768,61.276,-1.60649,4.99985,106.092,61.3327,-1.60801,3.91757,-0.324037,-0.0566602,0.0015215,1.08228
105.75,60.7764,-1.60649,4.99986,106.217,60.9421,-1.60804,3.74074,-0.46673,-0.165742,0.00155152,1.25912
105.733,60.2767,-1.6065,4.99988,106.214,60.2166,-1.60807,3.81151,-0.481368,0.060137,0.00156583,1.18836
105.715,59.777,-1.60651,4.99989,105.801,59.8513,-1.60804,3.8261,-0.086084,-0.0742426,0.00153184,1.17379
105.697,59.2774,-1.60651,4.9999,105.472,59.7597,-1.60798,3.68087,0.225134,-0.482358,0.00146898,1.31903
105.679,58.7777,-1.60652,4.99991,105.694,59.24,-1.6079,3.728,-0.0151094,-0.462282,0.00138875,1.27191
105.661,58.278,-1.60652,4.99992,105.809,59.3115,-1.60796,3.49429,-0.14765,-1.03347,0.00143932,1.50563
105.643,57.7783,-1.60652,4.99993,105.504,58.8455,-1.60803,3.41983,0.139729,-1.06718,0.00150579,1.5801
105.625,57.2787,-1.60653,4.99993,105.695,58.5865,-1.60802,3.42038,-0.0697533,-1.30782,0.00149511,1.57955
105.608,56.779,-1.60653,4.99994,105.501,57.4433,-1.60795,3.38503,0.106328,-0.66427,0.00142298,1.61491
105.59,56.2793,-1.60653,4.99995,105.589,56.4373,-1.60817,3.41819,0.000933904,-0.158003,0.00164096,1.58176
105.572,55.7796,-1.60653,4.99995,106.009,56.0844,-1.60836,3.29929,-0.437415,-0.304738,0.00182233,1.70066
105.554,55.28,-1.60654,4.99996,106.299,55.9575,-1.60841,3.28696,-0.745042,-0.677555,0.00187005,1.713
105.536,54.7803,-1.60654,4.99996,106.352,55.2722,-1.60817,3.39394,-0.815457,-0.491878,0.00163276,1.60602
105.518,54.2806,-1.60654,4.99997,105.986,54.5671,-1.60815,3.31303,-0.467935,-0.286493,0.00161427,1.68694
105.5,53.7809,-1.60654,4.99997,105.804,53.8665,-1.60818,3.23615,-0.30317,-0.0855642,0.00163476,1.76382
105.483,53.2813,-1.60654,4.99997,105.817,53.2295,-1.60825,3.14636,-0.33473,0.0517983,0.00170595,1.85361
105.465,52.7816,-1.60654,4.99997,105.897,52.5341,-1.60817,3.10133,-0.431877,0.247521,0.00162652,1.89864
105.447,52.2819,-1.60654,4.99998,105.691,52.3106,-1.60825,3.01404,-0.244648,-0.0286629,0.00171006,1.98594
105.429,51.7822,-1.60654,4.99998,105.731,51.1749,-1.60827,3.21505,-0.302408,0.607362,0.00172237,1.78493
105.411,51.2825,-1.60654,4.99998,105.681,50.8458,-1.60842,3.20157,-0.269946,0.436744,0.00187601,1.79841
105.393,50.7829,-1.60655,4.99998,106.125,50.3244,-1.60848,3.17696,-0.731486,0.458461,0.00193142,1.82302
105.375,50.2832,-1.60655,4.99998,106.136,49.5709,-1.60837,3.21072,-0.760673,0.712338,0.00182165,1.78926
105.357,49.7835,-1.60655,4.99999,105.886,49.3178,-1.60838,2.9421,-0.528579,0.465713,0.00183043,2.05789
105.34,49.2838,-1.60655,4.99999,105.637,49.1357,-1.60824,2.82819,-0.297694,0.148147,0.00169193,2.1718
105.322,48.7842,-1.60655,4.99999,104.992,48.4399,-1.60838,2.73426,0.329863,0.344235,0.00183081,2.26573
105.304,48.2845,-1.60655,4.99999,105.25,47.925,-1.60834,2.63961,0.0541153,0.359427,0.0017944,2.36038
105.286,47.7848,-1.60655,4.99999,105.223,47.8329,-1.60839,2.58931,0.0632299,-0.0481496,0.00184669,2.41068
105.268,47.2851,-1.60655,4.99999,105.504,48.0323,-1.60843,2.45048,-0.235385,-0.747198,0.00188163,2.54951
105.25,46.7854,-1.60655,4.99999,105.272,47.0658,-1.60835,2.74282,-0.0218355,-0.280376,0.00180324,2.25717
105.232,46.2858,-1.60655,4.99999,105.504,46.4722,-1.60834,2.87484,-0.271341,-0.186462,0.00179005,2.12515
105.215,45.7861,-1.60655,4.99999,105.826,46.4817,-1.60815,2.61251,-0.611699,-0.695582,0.00159979,2.38748
105.197,45.2864,-1.60655,4.99999,105.424,45.725,-1.60827,2.6951,-0.227343,-0.438611,0.00172308,2.3049
105.179,44.7867,-1.60655,5,105.133,45.1776,-1.60831,2.08364,0.0453213,-0.390908,0.00176243,2.91636
105.161,44.287,-1.60655,5,105.261,44.8065,-1.60824,1.90047,-0.0997212,-0.519461,0.00169423,3.09953
105.143,43.7874,-1.60655,5,105.945,44.481,-1.60836,2.40177,-0.80243,-0.693674,0.00180776,2.59823
105.125,43.2877,-1.60655,5,105.605,43.3936,-1.60848,3.12589,-0.480104,-0.105898,0.00193603,1.8741
105.107,42.788,-1.60655,5,105.447,42.6773,-1.60806,3.06507,-0.3401,0.110673,0.00150648,1.93493
105.089,42.2883,-1.60655,5,105.379,42.2177,-1.6079,2.91217,-0.289232,0.0706229,0.00135522,2.08783
105.072,41.7886,-1.60655,5,105.288,41.3815,-1.60781,2.80101,-0.216762,0.40715,0.00126077,2.19898
105.054,41.289,-1.60655,5,104.958,41.1217,-1.6076,2.74144,0.0956399,0.167264,0.00104964,2.25856
105.036,40.7893,-1.60655,5,104.999,41.2488,-1.60745,2.48364,0.0368677,-0.459554,0.000903743,2.51636
105.018,40.2896,-1.60655,5,105.123,41.3157,-1.6071,2.22221,-0.104894,-1.0261,0.000548639,2.77779
105,39.7899,-1.60655,5,104.773,40.9062,-1.60707,2.36509,0.226777,-1.11627,0.000516484,2.63491
104.982,39.2902,-1.60655,5,105.08,40.2405,-1.6073,2.42298,-0.0979076,-0.950268,0.000749366,2.57701
104.964,38.7906,-1.60655,5,105.093,39.7663,-1.60734,2.23657,-0.128381,-0.97571,0.00078899,2.76343
104.946,38.2909,-1.60655,5,104.986,38.9556,-1.60743,2.57319,-0.0396501,-0.664739,0.000878612,2.4268
104.929,37.7912,-1.60655,5,105.142,38.3484,-1.60775,2.8431,-0.212991,-0.557249,0.00119579,2.1569
104.911,37.2915,-1.60655,5,105.072,37.7067,-1.6079,3.1188,-0.16173,-0.415218,0.00135184,1.8812
104.893,36.7918,-1.60655,5,105.069,37.2192,-1.60803,3.15163,-0.176021,-0.427389,0.00147726,1.84837
104.875,36.2921,-1.60655,5,105.07,35.9704,-1.60785,3.86648,-0.19512,0.321752,0.00130269,1.13352
104.857,35.7925,-1.60655,5,105.272,35.2629,-1.60766,4.15063,-0.414679,0.529557,0.00111317,0.849367
104.839,35.2928,-1.60655,5,105.011,34.8444,-1.60784,3.99319,-0.172296,0.448428,0.00128717,1.00681
104.821,34.7931,-1.60655,5,104.844,34.6119,-1.60759,3.63372,-0.0225778,0.181185,0.00104262,1.36628
104.803,34.2934,-1.60655,5,105.103,34.1356,-1.60773,3.60916,-0.300047,0.157822,0.00117971,1.39084
104.786,33.7937,-1.60655,5,104.881,34.0141,-1.60765,3.30433,-0.0958341,-0.220369,0.00110418,1.69567
104.768,33.2941,-1.60655,5,104.634,33.056,-1.60781,3.84804,0.133537,0.238019,0.00126306,1.15196
104.75,32.7944,-1.60655,5,105.047,32.9941,-1.60776,3.7945,-0.297141,-0.199684,0.0012143,1.2055
104.732,32.2947,-1.60655,5,105.137,32.2582,-1.60796,4.24348,-0.405417,0.0364767,0.00141347,0.756522
104.714,31.795,-1.60655,5,104.275,31.9058,-1.60793,4.38359,0.438644,-0.110745,0.00137981,0.616408
104.696,31.2953,-1.60655,5,104.642,31.7231,-1.60786,4.45602,0.0539581,-0.427745,0.00131215,0.543982
104.678,30.7957,-1.60655,5,104.652,30.2997,-1.60764,5.0047,0.0264409,0.495922,0.00108969,-0.00470503
104.66,30.296,-1.60655,5,104.979,29.8484,-1.60756,4.9977,-0.318553,0.447566,0.00101077,0.0023018
104.643,29.7963,-1.60655,5,104.681,29.5081,-1.60768,5.1524,-0.0383285,0.288207,0.00112777,-0.152403
104.625,29.2966,-1.60655,5,104.584,29.4799,-1.60772,5.16222,0.0404544,-0.183311,0.00116996,-0.162224
104.607,28.7969,-1.60655,5,104.789,28.5158,-1.60777,5.21746,-0.18176,0.281134,0.00122327,-0.217463
104.589,28.2973,-1.60655,5,104.768,27.9848,-1.60787,5.19501,-0.17944,0.312421,0.0013195,-0.195006
104.571,27.7976,-1.60655,5,104.619,27.6206,-1.6078,5.11418,-0.0481455,0.176944,0.00125091,-0.11418
104.553,27.2979,-1.60655,5,105.005,27.2654,-1.60795,5.11577,-0.451603,0.032508,0.0013968,-0.11577
104.535,26.7982,-1.60655,5,104.853,27.1405,-1.6081,4.84876,-0.318089,-0.342267,0.00154809,0.151235
104.517,26.2985,-1.60655,5,104.703,26.6795,-1.60806,4.71223,-0.185734,-0.380965,0.00151396,0.287773
104.5,25.7989,-1.60655,5,104.616,26.4571,-1.60832,4.47566,-0.116543,-0.658195,0.00177225,0.52434
104.482,25.2992,-1.60655,5,104.414,25.4125,-1.60829,4.6417,0.0674554,-0.113329,0.00173581,0.3583
104.464,24.7995,-1.60655,5,104.38,24.5749,-1.60875,4.39448,0.0841385,0.224608,0.00219708,0.605522
104.446,24.2998,-1.60655,5,104.834,23.8079,-1.60893,4.36351,-0.388488,0.491947,0.00238334,0.636494
104.428,23.8001,-1.60655,5,104.776,23.7033,-1.60887,4.07021,-0.347447,0.0968724,0.0023223,0.929793
104.41,23.3005,-1.60655,5,104.415,23.6418,-1.60888,3.83413,-0.00464837,-0.341376,0.0023328,1.16587
104.392,22.8008,-1.60655,5,104.518,23.1217,-1.60891,3.75554,-0.125241,-0.32093,0.00235887,1.24446
104.375,22.3011,-1.60655,5,104.704,22.2607,-1.60899,3.87391,-0.329348,0.0403847,0.00243573,1.12609
104.357,21.8014,-1.60655,5,104.586,21.9308,-1.60894,3.84138,-0.22961,-0.129394,0.0023876,1.15862
104.339,21.3017,-1.60655,5,104.482,21.6084,-1.60883,3.71953,-0.142824,-0.306651,0.00227667,1.28047
104.321,20.8021,-1.60655,5,104.686,21.5056,-1.60886,3.4661,-0.365287,-0.703584,0.00231485,1.5339
104.303,20.3024,-1.60655,5,104.702,20.6546,-1.60889,3.69548,-0.39947,-0.352242,0.00233873,1.30452
104.285,19.8027,-1.60655,5,104.752,20.2905,-1.60832,3.45823,-0.467329,-0.487848,0.00176938,1.54177
104.267,19.303,-1.60655,5,104.35,19.2342,-1.60815,3.89706,-0.0825954,0.0688149,0.00160417,1.10294
104.249,18.8033,-1.60655,5,103.865,18.1885,-1.60746,3.90536,0.383951,0.61481,0.000907102,1.09464
104.232,18.3037,-1.60655,5,103.861,17.9538,-1.60715,3.76237,0.370392,0.34989,0.000601653,1.23763
104.214,17.804,-1.60655,5,104.325,17.6429,-1.60715,3.5947,-0.111551,0.161081,0.000601753,1.4053
104.196,17.3043,-1.60655,5,104.288,17.2679,-1.60733,3.4857,-0.091945,0.0364155,0.000783222,1.5143
104.178,16.8046,-1.60655,5,104.377,16.8121,-1.60734,3.43462,-0.199022,-0.00751331,0.000790268,1.56538
104.16,16.3049,-1.60655,5,104.208,16.3244,-1.60729,3.40998,-0.0477724,-0.0194591,0.0007357,1.59002
104.142,15.8053,-1.60655,5,103.758,15.5259,-1.60711,3.47466,0.384193,0.279341,0.00055855,1.52534
104.124,15.3056,-1.60655,5,103.663,15.3534,-1.60704,3.36595,0.460887,-0.0478788,0.000490205,1.63405
104.106,14.8059,-1.60655,5,103.777,14.2692,-1.60678,3.27341,0.329287,0.536691,0.000231425,1.72659
104.089,14.3062,-1.60655,5,103.927,13.9021,-1.60662,3.12104,0.161597,0.404153,6.61631e-05,1.87896
104.071,13.8065,-1.60655,5,104.039,13.9632,-1.60646,3.04503,0.0312639,-0.156689,-8.93266e-05,1.95497
104.053,13.3068,-1.60655,5,104.38,13.7782,-1.60654,2.98023,-0.327214,-0.471356,-9.87379e-06,2.01977
104.035,12.8072,-1.60655,5,104.186,12.807,-1.60652,3.04275,-0.151034,0.000171438,-2.64362e-05,1.95725
104.017,12.3075,-1.60655,5,104.529,12.4658,-1.60645,2.93951,-0.51215,-0.158302,-9.74738e-05,2.06049
103.999,11.8078,-1.60655,5,103.9,11.4896,-1.6066,3.05364,0.0996006,0.318205,5.06135e-05,1.94636
103.981,11.3081,-1.60655,5,104.025,11.2029,-1.60666,3.07173,-0.044118,0.105246,0.000112858,1.92827
103.963,10.8084,-1.60655,5,104.145,10.982,-1.60657,3.04681,-0.181657,-0.173521,2.50927e-05,1.95319
103.946,10.3088,-1.60655,5,104.211,10.5048,-1.6065,3.04667,-0.265007,-0.195992,-4.86993e-05,1.95333
103.928,9.80909,-1.60655,5,103.779,9.74067,-1.60635,3.29897,0.149031,0.0684132,-0.000199329,1.70103
103.91,9.30941,-1.60655,5,103.907,9.15394,-1.6065,3.29669,0.00262284,0.155461,-4.531e-05,1.70331
103.892,8.80972,-1.60655,5,104.086,8.97259,-1.60651,3.20682,-0.194259,-0.162866,-4.19811e-05,1.79318
103.874,8.31004,-1.60655,5,104.018,8.49147,-1.60604,3.19421,-0.144331,-0.181424,-0.000514192,1.80579
103.856,7.81036,-1.60655,5,103.946,7.83416,-1.60574,3.05393,-0.0895866,-0.0237975,-0.000804487,1.94607
103.838,7.31068,-1.60655,5,104.077,7.40851,-1.60569,2.93211,-0.238962,-0.0978224,-0.000856405,2.06789
103.82,6.811,-1.60655,5,104.041,6.96128,-1.60572,2.86253,-0.220296,-0.150273,-0.000832249,2.13747
103.803,6.31132,-1.60655,5,103.693,6.66335,-1.6056,2.76216,0.109913,-0.352031,-0.000946103,2.23784
103.785,5.81164,-1.60655,5,103.695,5.74965,-1.60568,2.76979,0.0898197,0.0619871,-0.000867338,2.23021
103.767,5.31196,-1.60655,5,103.616,5.03858,-1.60571,2.87166,0.150931,0.273377,-0.000835248,2.12834
103.749,4.81228,-1.60655,5,103.756,4.56088,-1.60586,2.90863,-0.00714413,0.251401,-0.000694152,2.09137
103.731,4.3126,-1.60655,5,103.472,4.12567,-1.60594,2.88571,0.258816,0.18693,-0.00060778,2.11429
103.713,3.81292,-1.60655,5,103.885,3.69094,-1.60622,2.83454,-0.171873,0.12198,-0.000325939,2.16546
103.695,3.31324,-1.60655,5,103.812,3.40742,-1.60623,2.95758,-0.117123,-0.0941803,-0.000320826,2.04242
103.677,2.81356,-1.60655,5,104.086,2.75771,-1.60625,3.06944,-0.408081,0.0558453,-0.000301144,1.93056
103.66,2.31388,-1.60655,5,104.115,2.44549,-1.60624,3.23757,-0.455171,-0.131609,-0.00031255,1.76243
103.642,1.8142,-1.60655,5,104.152,1.95553,-1.60633,3.58281,-0.509888,-0.141329,-0.000223043,1.41719
103.624,1.31452,-1.60655,5,103.972,1.44845,-1.60646,3.81792,-0.347737,-0.13393,-8.66277e-05,1.18208
103.606,0.814837,-1.60655,5,103.601,0.818031,-1.6065,3.97806,0.00483434,-0.00319412,-4.80831e-05,1.02194
103.588,0.315157,-1.60655,5,103.853,0.137661,-1.60642,4.03861,-0.265313,0.177495,-0.000125104,0.961391
103.57,-0.184524,-1.60655,5,103.329,-0.157492,-1.60638,4.01073,0.240786,-0.0270319,-0.00016441,0.98927
103.552,-0.684204,-1.60655,5,103.495,-0.331824,-1.6064,3.97847,0.0573163,-0.35238,-0.000144467,1.02153
103.534,-1.18388,-1.60655,5,103.367,-0.98798,-1.60652,4.1588,0.16708,-0.195904,-2.99303e-05,0.8412
103.517,-1.68357,-1.60655,5,103.65,-1.37158,-1.60663,4.13733,-0.133337,-0.311987,7.64826e-05,0.862667
103.499,-2.18325,-1.60655,5,103.684,-2.09656,-1.60661,4.33807,-0.184783,-0.0866842,6.39121e-05,0.661927
103.481,-2.68293,-1.60655,5,103.393,-2.60979,-1.60625,4.19766,0.0882951,-0.0731373,-0.000301172,0.802345
103.463,-3.18261,-1.60655,5,103.672,-3.20419,-1.606,3.98668,-0.208646,0.0215827,-0.00055026,1.01332
103.445,-3.68229,-1.60655,5,103.366,-3.6578,-1.60575,3.87955,0.0794379,-0.0244879,-0.000795452,1.12045
103.427,-4.18197,-1.60655,5,103.529,-4.43328,-1.60565,3.91563,-0.101769,0.251309,-0.000900852,1.08437
103.409,-4.68165,-1.60655,5,103.796,-5.2487,-1.60559,4.06283,-0.386592,0.56705,-0.000956297,0.937171
103.392,-5.18133,-1.60655,5,103.501,-5.41187,-1.60544,4.05949,-0.109294,0.230538,-0.00111142,0.940512
103.374,-5.68101,-1.60655,5,103.547,-5.87945,-1.60549,4.25793,-0.17386,0.198442,-0.0010606,0.742069
103.356,-6.18069,-1.60655,5,103.6,-6.34482,-1.60564,4.3218,-0.244741,0.164126,-0.00090737,0.678203
103.338,-6.68037,-1.60655,5,103.413,-6.72533,-1.60582,4.34358,-0.0750691,0.044958,-0.000730337,0.656415
103.32,-7.18005,-1.60655,5,103.102,-6.83882,-1.6059,4.18452,0.21771,-0.341227,-0.000650838,0.815482
103.302,-7.67973,-1.60655,5,103.408,-7.60245,-1.60591,4.19075,-0.105757,-0.077277,-0.000638194,0.809251
103.284,-8.17941,-1.60655,5,103.332,-8.12339,-1.60605,4.20522,-0.0477076,-0.0560234,-0.000497067,0.794781
103.266,-8.67909,-1.60655,5,103.209,-8.27497,-1.60627,4.13613,0.0570675,-0.404121,-0.000277356,0.863866
103.249,-9.17877,-1.60655,5,103.221,-8.77926,-1.60648,4.12758,0.0276571,-0.39951,-7.08266e-05,0.872419
103.231,-9.67845,-1.60655,5,102.845,-9.48985,-1.60638,4.21667,0.385477,-0.188603,-0.000165294,0.783332
103.213,-10.1781,-1.60655,5,103.251,-10.2921,-1.6064,4.19274,-0.0377486,0.113962,-0.000147373,0.807263
103.195,-10.6778,-1.60655,5,103.331,-11.1611,-1.60628,4.34271,-0.136413,0.483334,-0.000270352,0.657286
103.177,-11.1775,-1.60655,5,103.295,-11.3099,-1.60639,4.1311,-0.117744,0.132373,-0.000164239,0.868897
103.159,-11.6772,-1.60655,5,102.943,-11.9377,-1.60664,4.15862,0.216152,0.260497,8.62562e-05,0.841377
103.141,-12.1769,-1.60655,5,102.671,-12.3949,-1.60643,4.05878,0.47022,0.218001,-0.000116225,0.941217
103.123,-12.6765,-1.60655,5,103.261,-12.8599,-1.60634,3.86149,-0.137708,0.183357,-0.000205531,1.13851
103.106,-13.1762,-1.60655,5,103.412,-13.4316,-1.60612,3.78807,-0.306375,0.255432,-0.00042574,1.21193
103.088,-13.6759,-1.60655,5,103.025,-13.5529,-1.60613,3.67308,0.0622051,-0.122976,-0.000423555,1.32692
103.07,-14.1756,-1.60655,5,103.104,-14.1412,-1.60603,3.9835,-0.03459,-0.0343332,-0.000515631,1.0165
103.052,-14.6753,-1.60655,5,102.674,-14.9009,-1.60558,4.15497,0.37837,0.225611,-0.000969474,0.845028
103.034,-15.1749,-1.60655,5,103.292,-15.6003,-1.60575,4.19819,-0.257905,0.425368,-0.000796091,0.801808
103.016,-15.6746,-1.60655,5,103.329,-15.9166,-1.60583,4.27129,-0.312854,0.241991,-0.000718826,0.728707
102.998,-16.1743,-1.60655,5,102.883,-15.9929,-1.60593,4.26238,0.115185,-0.181374,-0.000619023,0.737625
102.98,-16.674,-1.60655,5,102.821,-16.6472,-1.60566,4.28183,0.159126,-0.0267419,-0.000885178,0.718172
102.963,-17.1737,-1.60655,5,102.713,-17.1123,-1.60572,4.19818,0.249492,-0.0613599,-0.000825948,0.80182
102.945,-17.6733,-1.60655,5,103.184,-17.7025,-1.60589,4.0377,-0.239568,0.0291189,-0.000662674,0.962296
102.927,-18.173,-1.60655,5,102.52,-18.0556,-1.60592,4.2266,0.406954,-0.117373,-0.000626292,0.773396
102.909,-18.6727,-1.60655,5,102.659,-17.871,-1.60594,4.33727,0.25038,-0.801713,-0.000612443,0.662734
